index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
17935,"[20, 25[",Private,140798,Bachelors,13,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,40,United-States,<=50K
17936,"[25, 30[",Self-emp-inc,187450,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,0,50,United-States,>50K
17938,"[40, 45[",Private,372682,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,*,Female,0,0,40,United-States,>50K
17939,"[20, 25[",Private,235442,Some-college,10,Never-married,Other-service,Not-in-family,*,Male,0,0,35,United-States,<=50K
17940,"[30, 35[",Private,128065,Some-college,10,Married-civ-spouse,Tech-support,Husband,*,Male,0,0,45,United-States,<=50K
17942,"[25, 30[",Private,154604,HS-grad,9,Divorced,Sales,Unmarried,*,Female,0,0,40,United-States,<=50K
17943,"[35, 40[",Federal-gov,192150,HS-grad,9,Divorced,Adm-clerical,Unmarried,*,Female,0,0,40,United-States,<=50K
17944,"[25, 30[",Local-gov,216522,Bachelors,13,Never-married,Prof-specialty,Own-child,*,Female,0,0,42,United-States,<=50K
17946,"[20, 25[",Private,206861,Bachelors,13,Never-married,Adm-clerical,Own-child,*,Male,0,0,40,United-States,<=50K
17948,"[25, 30[",Private,189530,Some-college,10,Never-married,Sales,Own-child,*,Male,0,0,35,United-States,<=50K
17950,"[55, 60[",Self-emp-inc,368797,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,United-States,<=50K
17951,"[20, 25[",State-gov,41183,Some-college,10,Never-married,Prof-specialty,Own-child,*,Female,0,0,20,United-States,<=50K
17952,"[50, 55[",Private,191062,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,*,Male,0,0,40,United-States,<=50K
17953,"[25, 30[",Private,132963,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,*,Male,0,0,40,United-States,<=50K
17955,"[25, 30[",Self-emp-not-inc,66473,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,50,United-States,<=50K
17957,"[65, 70[",Local-gov,242095,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,20051,0,40,United-States,>50K
17959,"[15, 20[",Private,29526,Some-college,10,Never-married,Other-service,Own-child,*,Female,0,0,18,United-States,<=50K
17962,"[50, 55[",Private,231919,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,45,United-States,<=50K
17965,"[50, 55[",Private,153052,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,>50K
17966,"[40, 45[",Self-emp-not-inc,199303,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,United-States,<=50K
17968,"[40, 45[",Private,345789,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,*,Female,15024,0,50,United-States,>50K
17969,"[60, 65[",Private,238913,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,0,46,United-States,>50K
17972,"[35, 40[",Private,138441,HS-grad,9,Divorced,Transport-moving,Not-in-family,*,Male,0,0,40,United-States,<=50K
17974,"[45, 50[",Private,102569,Masters,14,Married-civ-spouse,Exec-managerial,Husband,*,Male,15024,0,65,United-States,>50K
17976,"[25, 30[",Private,37202,Bachelors,13,Never-married,Prof-specialty,Not-in-family,*,Female,0,0,45,United-States,<=50K
17977,"[45, 50[",Private,140219,HS-grad,9,Never-married,Adm-clerical,Other-relative,*,Female,0,0,40,United-States,<=50K
17978,"[15, 20[",Private,298860,12th,8,Never-married,Handlers-cleaners,Own-child,*,Male,0,0,20,United-States,<=50K
17979,"[20, 25[",Private,51362,Bachelors,13,Never-married,Sales,Not-in-family,*,Female,0,0,16,United-States,<=50K
17981,"[55, 60[",Self-emp-not-inc,32552,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,48,United-States,<=50K
17985,"[40, 45[",State-gov,96249,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,3411,0,40,United-States,<=50K
17986,"[55, 60[",Private,181220,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,50,United-States,<=50K
17987,"[55, 60[",Private,133025,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,50,United-States,<=50K
17988,"[50, 55[",Self-emp-not-inc,124865,Some-college,10,Divorced,Sales,Not-in-family,*,Female,0,0,35,United-States,<=50K
17990,"[30, 35[",Private,194293,Some-college,10,Never-married,Adm-clerical,Not-in-family,*,Female,2463,0,38,United-States,<=50K
17991,"[40, 45[",Private,102180,Masters,14,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,50,United-States,>50K
17992,"[40, 45[",Private,121130,HS-grad,9,Divorced,Other-service,Unmarried,*,Female,0,0,40,United-States,<=50K
17993,"[20, 25[",Private,138768,Some-college,10,Never-married,Exec-managerial,Own-child,*,Male,0,0,50,United-States,<=50K
17994,"[40, 45[",State-gov,98989,HS-grad,9,Married-civ-spouse,Other-service,Husband,*,Male,0,0,40,United-States,<=50K
17995,"[25, 30[",State-gov,126327,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,*,Female,0,0,40,United-States,<=50K
17996,"[30, 35[",Private,113364,Bachelors,13,Never-married,Sales,Own-child,*,Male,0,0,18,United-States,<=50K
17999,"[25, 30[",Private,137063,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,0,50,United-States,<=50K
18000,"[25, 30[",Private,279145,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,50,United-States,<=50K
18001,"[35, 40[",Private,178815,Bachelors,13,Never-married,Exec-managerial,Not-in-family,*,Male,8614,0,40,United-States,>50K
18004,"[45, 50[",State-gov,238648,HS-grad,9,Married-civ-spouse,Other-service,Husband,*,Male,7298,0,40,United-States,>50K
18005,"[45, 50[",Private,166181,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,*,Female,0,0,48,United-States,>50K
18006,"[65, 70[",Self-emp-inc,249043,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,5556,0,26,United-States,>50K
18008,"[70, 75[",?,128529,HS-grad,9,Widowed,?,Not-in-family,*,Female,0,0,20,United-States,<=50K
18009,"[35, 40[",Federal-gov,186934,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,1848,55,United-States,>50K
18012,"[40, 45[",Private,115511,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,50,United-States,<=50K
18014,"[35, 40[",Private,220585,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,50,United-States,>50K
18015,"[60, 65[",Self-emp-not-inc,282066,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,1977,45,United-States,>50K
18016,"[35, 40[",Private,280966,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,50,United-States,>50K
18018,"[20, 25[",Private,142227,Bachelors,13,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,30,United-States,<=50K
18019,"[15, 20[",?,104025,11th,7,Never-married,?,Own-child,*,Male,0,0,18,United-States,<=50K
18020,"[45, 50[",Local-gov,148254,Masters,14,Divorced,Prof-specialty,Not-in-family,*,Female,0,0,35,United-States,<=50K
18021,"[50, 55[",Private,170562,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,48,United-States,>50K
18022,"[20, 25[",Private,222490,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,30,United-States,<=50K
18024,"[20, 25[",Private,233624,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,43,United-States,<=50K
18025,"[25, 30[",Private,42734,Some-college,10,Never-married,Other-service,Not-in-family,*,Male,0,0,25,United-States,<=50K
18028,"[50, 55[",Private,195844,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,50,United-States,>50K
18030,"[30, 35[",Private,303851,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,50,United-States,<=50K
18035,"[25, 30[",Private,155057,HS-grad,9,Never-married,Transport-moving,Not-in-family,*,Male,0,0,70,United-States,<=50K
18039,"[40, 45[",Private,377322,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,>50K
18040,"[50, 55[",Local-gov,293941,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,United-States,<=50K
18041,"[55, 60[",Private,182123,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,44,United-States,<=50K
18042,"[35, 40[",Private,32528,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,United-States,>50K
18043,"[30, 35[",Private,140206,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,United-States,>50K
18046,"[30, 35[",Self-emp-not-inc,119411,HS-grad,9,Never-married,Craft-repair,Own-child,*,Male,0,0,50,United-States,<=50K
18047,"[50, 55[",Self-emp-not-inc,240013,Masters,14,Married-civ-spouse,Sales,Husband,*,Male,0,0,70,United-States,<=50K
18050,"[35, 40[",Private,189382,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,*,Female,0,0,40,United-States,>50K
18052,"[50, 55[",Private,53407,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,<=50K
18053,"[35, 40[",Private,150480,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,55,United-States,>50K
18054,"[40, 45[",Private,175674,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,0,50,United-States,>50K
18056,"[20, 25[",?,278391,Some-college,10,Never-married,?,Own-child,*,Male,0,0,16,United-States,<=50K
18057,"[20, 25[",Private,212888,Some-college,10,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,40,United-States,<=50K
18059,"[20, 25[",Private,174461,Some-college,10,Never-married,Adm-clerical,Own-child,*,Female,0,0,15,United-States,<=50K
18060,"[55, 60[",Local-gov,133201,Masters,14,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,50,United-States,<=50K
18062,"[45, 50[",Private,141511,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,60,United-States,>50K
18063,"[15, 20[",Self-emp-inc,181608,10th,6,Never-married,Sales,Own-child,*,Male,0,0,12,United-States,<=50K
18064,"[30, 35[",Private,127610,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,*,Female,0,0,50,United-States,>50K
18066,"[45, 50[",Private,33842,Some-college,10,Married-civ-spouse,Transport-moving,Husband,*,Male,3103,0,40,United-States,>50K
18067,"[25, 30[",Private,150080,Bachelors,13,Never-married,Exec-managerial,Own-child,*,Female,0,0,40,United-States,<=50K
18068,"[35, 40[",Federal-gov,30916,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,1902,50,United-States,>50K
18070,"[30, 35[",Private,48829,HS-grad,9,Never-married,Sales,Not-in-family,*,Female,0,1602,30,United-States,<=50K
18071,"[15, 20[",Private,193769,9th,5,Never-married,Other-service,Unmarried,*,Male,0,0,20,United-States,<=50K
18072,"[30, 35[",Private,277455,Masters,14,Never-married,Prof-specialty,Not-in-family,*,Male,0,0,40,United-States,<=50K
18076,"[35, 40[",Private,174938,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,1887,50,United-States,>50K
18077,"[30, 35[",Private,174789,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,*,Male,0,0,40,United-States,<=50K
18079,"[20, 25[",Private,228752,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,*,Male,0,0,40,United-States,<=50K
18080,"[45, 50[",Private,354148,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,*,Male,99999,0,48,United-States,>50K
18081,"[30, 35[",Private,192900,Some-college,10,Never-married,Other-service,Not-in-family,*,Male,0,0,40,United-States,<=50K
18082,"[25, 30[",Self-emp-not-inc,190391,Bachelors,13,Never-married,Sales,Not-in-family,*,Male,0,0,50,United-States,<=50K
18085,"[40, 45[",Private,207578,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,35,United-States,>50K
18086,"[25, 30[",Private,93206,Some-college,10,Never-married,Handlers-cleaners,Own-child,*,Male,0,0,40,United-States,<=50K
18088,"[45, 50[",Private,111961,HS-grad,9,Married-civ-spouse,Other-service,Wife,*,Female,0,0,30,United-States,<=50K
18089,"[20, 25[",Private,219122,Some-college,10,Never-married,Other-service,Not-in-family,*,Male,0,0,40,United-States,<=50K
18090,"[20, 25[",Private,111445,HS-grad,9,Never-married,Sales,Not-in-family,*,Male,0,0,38,United-States,<=50K
18094,"[20, 25[",?,41035,Some-college,10,Never-married,?,Own-child,*,Male,0,0,20,United-States,<=50K
18097,"[70, 75[",Self-emp-not-inc,473748,HS-grad,9,Married-civ-spouse,Sales,Husband,*,Male,0,0,30,United-States,<=50K
18098,"[45, 50[",Federal-gov,71823,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,0,20,United-States,<=50K
18099,"[30, 35[",Local-gov,83066,HS-grad,9,Married-civ-spouse,Other-service,Husband,*,Male,0,0,40,United-States,<=50K
18100,"[30, 35[",Private,150154,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,<=50K
18101,"[40, 45[",Private,190786,HS-grad,9,Married-civ-spouse,Other-service,Husband,*,Male,0,0,40,United-States,>50K
18105,"[25, 30[",Private,243786,Bachelors,13,Never-married,Other-service,Not-in-family,*,Female,0,0,37,United-States,<=50K
18107,"[35, 40[",Private,159016,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,38,United-States,<=50K
18108,"[35, 40[",Private,183800,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,United-States,>50K
18109,"[55, 60[",Self-emp-not-inc,193434,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,20,United-States,<=50K
18110,"[25, 30[",Private,245029,Bachelors,13,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,40,United-States,<=50K
18112,"[45, 50[",Federal-gov,140664,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,48,United-States,>50K
18115,"[25, 30[",State-gov,155397,Bachelors,13,Never-married,Exec-managerial,Not-in-family,*,Male,0,0,55,United-States,<=50K
18117,"[40, 45[",Private,74182,HS-grad,9,Divorced,Craft-repair,Not-in-family,*,Male,0,0,40,United-States,<=50K
18118,"[35, 40[",Private,280570,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,45,United-States,<=50K
18120,"[20, 25[",Private,109952,Some-college,10,Never-married,Handlers-cleaners,Own-child,*,Male,0,0,25,United-States,<=50K
18121,"[45, 50[",Local-gov,192793,Some-college,10,Married-civ-spouse,Protective-serv,Husband,*,Male,0,0,40,United-States,>50K
18122,"[30, 35[",Private,243442,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,0,50,United-States,<=50K
18123,"[35, 40[",Federal-gov,106297,Masters,14,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,United-States,>50K
18127,"[35, 40[",Private,484024,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,*,Male,0,0,40,United-States,<=50K
18128,"[40, 45[",Private,208470,HS-grad,9,Never-married,Craft-repair,Not-in-family,*,Male,0,0,40,United-States,<=50K
18132,"[30, 35[",Self-emp-not-inc,108468,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,60,United-States,>50K
18133,"[30, 35[",Private,207301,HS-grad,9,Never-married,Sales,Not-in-family,*,Female,0,1980,40,United-States,<=50K
18134,"[25, 30[",Private,168403,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,*,Male,0,0,40,United-States,<=50K
18135,"[25, 30[",Private,66935,Bachelors,13,Never-married,Other-service,Other-relative,*,Male,0,0,40,United-States,<=50K
18136,"[35, 40[",Self-emp-not-inc,42044,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,<=50K
18137,"[25, 30[",Private,184806,Prof-school,15,Never-married,Prof-specialty,Other-relative,*,Male,0,0,50,United-States,<=50K
18140,"[35, 40[",Private,278576,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,60,United-States,>50K
18142,"[35, 40[",Private,659504,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,45,United-States,>50K
18143,"[40, 45[",Private,136986,Some-college,10,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,60,United-States,>50K
18144,"[20, 25[",Private,278107,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,1573,30,United-States,<=50K
18145,"[25, 30[",Private,96219,Bachelors,13,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,45,United-States,<=50K
18146,"[45, 50[",Self-emp-not-inc,131091,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,1902,40,United-States,>50K
18147,"[55, 60[",Private,205410,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,<=50K
18149,"[35, 40[",Private,180667,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,1887,60,United-States,>50K
18150,"[20, 25[",Private,72119,Some-college,10,Never-married,Adm-clerical,Not-in-family,*,Male,0,0,45,United-States,<=50K
18152,"[45, 50[",Federal-gov,195949,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,40,United-States,<=50K
18155,"[60, 65[",Private,213095,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,50,United-States,>50K
18156,"[25, 30[",Federal-gov,59932,Bachelors,13,Never-married,Prof-specialty,Not-in-family,*,Female,0,0,40,United-States,<=50K
18158,"[25, 30[",Private,40915,Bachelors,13,Never-married,Other-service,Not-in-family,*,Female,0,0,25,United-States,<=50K
18160,"[40, 45[",Private,121781,Some-college,10,Divorced,Adm-clerical,Not-in-family,*,Female,0,0,37,United-States,<=50K
18162,"[40, 45[",Self-emp-not-inc,147110,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,25,United-States,<=50K
18165,"[15, 20[",Private,111476,11th,7,Never-married,Handlers-cleaners,Own-child,*,Male,0,0,40,United-States,<=50K
18167,"[45, 50[",Local-gov,141944,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,38,United-States,>50K
18169,"[40, 45[",State-gov,176663,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,*,Female,0,0,40,United-States,<=50K
18170,"[50, 55[",Private,155233,Some-college,10,Divorced,Adm-clerical,Unmarried,*,Female,0,0,40,United-States,<=50K
18173,"[45, 50[",Self-emp-not-inc,123088,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,50,United-States,<=50K
18174,"[30, 35[",Local-gov,47085,10th,6,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,<=50K
18175,"[55, 60[",Private,102106,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,*,Male,0,0,40,United-States,<=50K
18176,"[20, 25[",Private,235894,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,<=50K
18179,"[25, 30[",Private,152452,Bachelors,13,Married-civ-spouse,Tech-support,Husband,*,Male,0,0,50,United-States,<=50K
18180,"[30, 35[",Private,172928,HS-grad,9,Married-civ-spouse,Sales,Husband,*,Male,0,0,65,United-States,<=50K
18183,"[45, 50[",Private,276664,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,1902,50,United-States,>50K
18184,"[20, 25[",Private,59924,HS-grad,9,Never-married,Other-service,Own-child,*,Female,0,0,40,United-States,<=50K
18186,"[50, 55[",Private,95128,HS-grad,9,Divorced,Craft-repair,Not-in-family,*,Male,0,0,40,United-States,<=50K
18188,"[30, 35[",Self-emp-inc,45796,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,45,United-States,<=50K
18190,"[50, 55[",State-gov,104280,Some-college,10,Married-civ-spouse,Tech-support,Husband,*,Male,0,0,50,United-States,<=50K
18191,"[55, 60[",Private,172291,HS-grad,9,Divorced,Adm-clerical,Other-relative,*,Female,0,0,40,United-States,<=50K
18192,"[35, 40[",Private,180988,Some-college,10,Divorced,Adm-clerical,Unmarried,*,Female,0,0,39,United-States,<=50K
18193,"[50, 55[",Private,110748,Masters,14,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,50,United-States,>50K
18195,"[35, 40[",Private,22494,Some-college,10,Divorced,Exec-managerial,Unmarried,*,Female,0,0,40,United-States,<=50K
18198,"[30, 35[",Self-emp-not-inc,117346,Some-college,10,Married-civ-spouse,Sales,Husband,*,Male,0,0,48,United-States,<=50K
18199,"[30, 35[",Private,62374,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,50,United-States,<=50K
18200,"[25, 30[",Private,314659,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,*,Male,0,0,42,United-States,<=50K
18202,"[35, 40[",Private,93225,HS-grad,9,Divorced,Craft-repair,Not-in-family,*,Male,0,0,40,United-States,<=50K
18203,"[55, 60[",Self-emp-not-inc,165315,HS-grad,9,Married-civ-spouse,Sales,Husband,*,Male,0,0,35,United-States,>50K
18204,"[55, 60[",Private,124771,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,40,United-States,<=50K
18205,"[35, 40[",Private,27408,Some-college,10,Never-married,Sales,Not-in-family,*,Male,0,0,40,United-States,<=50K
