,index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
6657,11850,"[40, 80[",State-gov,341638,Higher education,13,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
6658,11853,"[40, 80[",Private,321959,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
6659,11854,"[40, 80[",Local-gov,35211,Higher education,14,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6660,11855,"[0, 40[",Private,214935,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
6661,11858,"[0, 40[",Private,165799,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,60,United-States,<=50K
6662,11859,"[0, 40[",Private,257874,Higher education,13,Spouse not present,*,Not-in-family,*,Female,0,0,30,United-States,<=50K
6663,11860,"[0, 40[",Private,357173,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6664,11861,"[40, 80[",State-gov,305739,Higher education,10,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
6665,11862,"[0, 40[",Private,172047,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
6666,11866,"[40, 80[",Private,289230,Higher education,13,Spouse not present,*,Unmarried,*,Female,0,0,48,United-States,>50K
6667,11867,"[0, 40[",Private,101812,Secondary education,9,Spouse not present,*,Unmarried,*,Male,5721,0,40,United-States,<=50K
6668,11870,"[40, 80[",Private,328216,Higher education,10,Spouse present,*,Husband,*,Male,7298,0,40,United-States,>50K
6669,11871,"[40, 80[",Private,280362,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,35,United-States,<=50K
6670,11872,"[0, 40[",Private,212064,Secondary education,9,Spouse not present,*,Unmarried,*,Female,7443,0,35,United-States,<=50K
6671,11873,"[40, 80[",Private,173704,Higher education,14,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6672,11875,"[40, 80[",Self-emp-not-inc,106551,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6673,11876,"[40, 80[",Private,22418,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6674,11877,"[0, 40[",Private,54816,Higher education,11,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
6675,11878,"[40, 80[",Private,358199,Higher education,10,Spouse present,*,Husband,*,Male,0,0,45,United-States,>50K
6676,11881,"[40, 80[",Private,53366,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6677,11886,"[0, 40[",Federal-gov,161463,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6678,11887,"[40, 80[",Private,95255,Higher education,10,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
6679,11895,"[0, 40[",Private,194901,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6680,11897,"[40, 80[",Private,191277,Higher education,10,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
6681,11898,"[0, 40[",Private,174907,Secondary education,9,Spouse not present,*,Own-child,*,Female,0,0,30,United-States,<=50K
6682,11899,"[0, 40[",Private,167140,Higher education,14,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6683,11901,"[40, 80[",Private,214242,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
6684,11902,"[0, 40[",Private,216864,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,3770,45,United-States,<=50K
6685,11903,"[0, 40[",Private,245211,Secondary education,9,Spouse not present,*,Unmarried,*,Male,2036,0,30,United-States,<=50K
6686,11904,"[40, 80[",Private,437727,Higher education,14,Spouse present,*,Husband,*,Male,0,1977,45,United-States,>50K
6687,11907,"[40, 80[",Private,146834,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,45,United-States,<=50K
6688,11910,"[0, 40[",Self-emp-not-inc,38079,Higher education,10,Spouse present,*,Husband,*,Male,0,0,55,United-States,<=50K
6689,11911,"[40, 80[",Private,115178,Higher education,13,Spouse not present,*,Unmarried,*,Female,0,0,15,United-States,<=50K
6690,11912,"[40, 80[",Private,195949,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6691,11913,"[0, 40[",Private,167415,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
6692,11914,"[40, 80[",Private,223214,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
6693,11915,"[0, 40[",Private,22245,Higher education,13,Spouse present,*,Not-in-family,*,Male,0,0,60,United-States,<=50K
6694,11916,"[40, 80[",State-gov,81853,Higher education,10,Spouse present,*,Wife,*,Female,0,0,40,United-States,>50K
6695,11919,"[40, 80[",Private,257758,Higher education,16,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
6696,11920,"[40, 80[",State-gov,136546,Higher education,16,Spouse present,*,Husband,*,Male,0,1902,40,United-States,>50K
6697,11922,"[0, 40[",Private,71650,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
6698,11923,"[0, 40[",Private,150217,Higher education,10,Spouse not present,*,Not-in-family,*,Female,0,0,38,United-States,<=50K
6699,11925,"[0, 40[",Private,114798,Secondary education,6,Spouse not present,*,Own-child,*,Female,0,0,20,United-States,<=50K
6700,11926,"[40, 80[",Private,186188,Higher education,10,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
6701,11928,"[40, 80[",Private,249935,Higher education,13,Spouse present,*,Husband,*,Male,0,0,60,United-States,<=50K
6702,11929,"[40, 80[",Private,120277,Higher education,14,Spouse present,*,Husband,*,Male,0,0,38,United-States,>50K
6703,11930,"[0, 40[",Private,193165,Higher education,10,Spouse present,*,Husband,*,Male,0,0,52,United-States,>50K
6704,11932,"[0, 40[",Private,221418,Secondary education,9,Spouse not present,*,Own-child,*,Female,0,0,40,United-States,<=50K
6705,11933,"[40, 80[",Federal-gov,56063,Higher education,13,Spouse present,*,Husband,*,Male,0,0,60,United-States,<=50K
6706,11934,"[0, 40[",Private,153927,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6707,11935,"[0, 40[",State-gov,163110,Higher education,13,Spouse not present,*,Not-in-family,*,Male,0,0,20,United-States,<=50K
6708,11938,"[0, 40[",?,114969,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
6709,11940,"[0, 40[",Private,150683,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
6710,11941,"[40, 80[",Self-emp-inc,78104,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,45,United-States,<=50K
6711,11942,"[0, 40[",Private,335005,Higher education,10,Spouse present,*,Husband,*,Male,3137,0,40,United-States,<=50K
6712,11943,"[40, 80[",Local-gov,311551,Higher education,14,Spouse present,*,Husband,*,Male,7688,0,50,United-States,>50K
6713,11944,"[40, 80[",Self-emp-not-inc,201520,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,45,United-States,<=50K
6714,11945,"[0, 40[",Private,124111,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,0,38,United-States,<=50K
6715,11947,"[40, 80[",State-gov,117471,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
6716,11948,"[0, 40[",Private,361307,Higher education,13,Spouse not present,*,Own-child,*,Female,0,0,40,United-States,<=50K
6717,11950,"[0, 40[",Private,276552,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
6718,11952,"[40, 80[",Self-emp-not-inc,174090,Secondary education,9,Spouse present,*,Wife,*,Female,0,0,20,United-States,>50K
6719,11954,"[0, 40[",Private,24243,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,1590,40,United-States,<=50K
6720,11955,"[40, 80[",Self-emp-inc,151089,Secondary education,9,Spouse present,*,Husband,*,Male,0,1887,70,United-States,>50K
6721,11956,"[40, 80[",Self-emp-not-inc,165278,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,22,United-States,<=50K
6722,11957,"[40, 80[",Private,182752,Higher education,10,Spouse present,*,Wife,*,Female,0,0,40,United-States,>50K
6723,11958,"[0, 40[",Private,173002,Secondary education,9,Spouse not present,*,Own-child,*,Female,0,0,40,United-States,<=50K
6724,11961,"[0, 40[",Self-emp-not-inc,129573,Higher education,14,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,>50K
6725,11962,"[40, 80[",Federal-gov,36186,Higher education,13,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
6726,11963,"[0, 40[",Private,325744,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
6727,11964,"[40, 80[",Self-emp-inc,329793,Higher education,13,Spouse present,*,Husband,*,Male,0,0,45,United-States,>50K
6728,11965,"[40, 80[",Private,133616,Higher education,10,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
6729,11968,"[0, 40[",Private,201737,Higher education,10,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
6730,11970,"[0, 40[",Private,143540,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6731,11971,"[40, 80[",Private,28334,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6732,11976,"[0, 40[",Private,129707,Higher education,13,Spouse present,*,Husband,*,Male,99999,0,35,United-States,>50K
6733,11977,"[40, 80[",Local-gov,575442,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
6734,11979,"[0, 40[",Private,69251,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
6735,11981,"[40, 80[",Private,167515,Higher education,10,Spouse present,*,Husband,*,Male,0,1977,50,United-States,>50K
6736,11984,"[40, 80[",Local-gov,125892,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
6737,11985,"[40, 80[",Local-gov,35824,Higher education,14,Spouse present,*,Wife,*,Female,0,0,40,United-States,>50K
6738,11987,"[0, 40[",Private,107801,Higher education,13,Spouse not present,*,Own-child,*,Female,0,0,20,United-States,<=50K
6739,11989,"[40, 80[",Private,118536,Secondary education,9,Spouse not present,*,Other-relative,*,Male,0,0,40,United-States,<=50K
6740,11990,"[40, 80[",Private,198078,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
6741,11991,"[0, 40[",Private,78261,Higher education,15,Spouse not present,*,Own-child,*,Male,0,0,50,United-States,<=50K
6742,11992,"[0, 40[",Private,234108,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
6743,11993,"[0, 40[",Local-gov,241998,Higher education,13,Spouse present,*,Husband,*,Male,0,1672,50,United-States,<=50K
6744,11994,"[40, 80[",Private,92717,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
6745,11995,"[0, 40[",Private,257683,Higher education,13,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
6746,11997,"[0, 40[",Private,55424,Higher education,13,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
6747,11998,"[0, 40[",Private,169600,Higher education,10,Spouse not present,*,Own-child,*,Female,2176,0,12,United-States,<=50K
6748,11999,"[40, 80[",Local-gov,319271,Higher education,14,Spouse present,*,Husband,*,Male,0,0,60,United-States,>50K
6749,12000,"[0, 40[",Self-emp-not-inc,75050,Higher education,11,Spouse present,*,Husband,*,Male,0,0,55,United-States,<=50K
6750,12002,"[0, 40[",Private,188274,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
6751,12003,"[0, 40[",Private,211497,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6752,12005,"[40, 80[",Local-gov,172246,Higher education,14,Spouse present,*,Husband,*,Male,0,0,60,United-States,>50K
6753,12006,"[40, 80[",Local-gov,219962,Higher education,11,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6754,12010,"[0, 40[",State-gov,178517,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
6755,12012,"[0, 40[",Federal-gov,164707,Secondary education,9,Spouse present,*,Wife,*,Female,0,0,40,United-States,>50K
6756,12015,"[40, 80[",Private,184169,Higher education,14,Spouse present,*,Wife,*,Female,7688,0,35,United-States,>50K
6757,12016,"[40, 80[",Self-emp-inc,145290,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
6758,12018,"[40, 80[",Private,178319,Higher education,16,Spouse present,*,Husband,*,Male,7688,0,50,United-States,>50K
6759,12019,"[0, 40[",Private,235829,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,40,United-States,<=50K
6760,12020,"[0, 40[",?,196280,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,20,United-States,<=50K
6761,12021,"[40, 80[",Self-emp-not-inc,54202,Higher education,15,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
6762,12022,"[0, 40[",Private,220237,Higher education,13,Spouse present,*,Husband,*,Male,5178,0,40,United-States,>50K
6763,12031,"[40, 80[",Private,139671,Higher education,13,Spouse present,*,Husband,*,Male,0,1902,40,United-States,>50K
6764,12034,"[0, 40[",Private,228493,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,48,United-States,<=50K
6765,12037,"[0, 40[",Federal-gov,41432,Higher education,13,Spouse not present,*,Not-in-family,*,Female,0,0,15,United-States,<=50K
6766,12038,"[0, 40[",Private,235259,Higher education,10,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
6767,12039,"[0, 40[",Private,343476,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,30,United-States,<=50K
6768,12040,"[0, 40[",Private,326886,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6769,12041,"[0, 40[",Private,248313,Higher education,11,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
6770,12042,"[0, 40[",Self-emp-not-inc,30290,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
6771,12043,"[0, 40[",Private,188540,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,45,United-States,<=50K
6772,12044,"[0, 40[",Private,237943,Higher education,13,Spouse present,*,Husband,*,Male,0,0,30,United-States,>50K
6773,12045,"[0, 40[",Private,198870,Higher education,13,Spouse not present,*,Own-child,*,Male,0,0,35,United-States,<=50K
6774,12049,"[40, 80[",Federal-gov,213140,Higher education,14,Spouse present,*,Husband,*,Male,0,1977,40,United-States,>50K
6775,12054,"[40, 80[",Local-gov,176557,Higher education,14,Spouse not present,*,Unmarried,*,Female,0,0,50,United-States,<=50K
6776,12055,"[40, 80[",State-gov,71630,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,1617,40,United-States,<=50K
6777,12060,"[0, 40[",Private,592930,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
6778,12061,"[0, 40[",Private,183802,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,55,United-States,<=50K
6779,12062,"[0, 40[",Private,77005,Higher education,14,Spouse present,*,Husband,*,Male,99999,0,40,United-States,>50K
6780,12064,"[40, 80[",Self-emp-inc,165667,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6781,12066,"[40, 80[",Self-emp-inc,181307,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,60,United-States,>50K
6782,12068,"[0, 40[",?,137363,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,4,United-States,<=50K
6783,12069,"[0, 40[",Private,291979,Secondary education,9,Spouse present,*,Other-relative,*,Male,0,0,20,United-States,<=50K
6784,12071,"[0, 40[",Federal-gov,148153,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6785,12073,"[0, 40[",State-gov,127651,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6786,12074,"[0, 40[",Self-emp-inc,239018,Higher education,16,Spouse present,*,Husband,*,Male,0,0,60,United-States,<=50K
6787,12076,"[0, 40[",Private,386877,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6788,12078,"[0, 40[",Private,632834,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
6789,12079,"[0, 40[",Private,245465,Higher education,12,Spouse not present,*,Own-child,*,Male,0,0,30,United-States,<=50K
6790,12080,"[0, 40[",Private,198087,Secondary education,9,Spouse not present,*,Own-child,*,Female,0,0,30,United-States,<=50K
6791,12081,"[0, 40[",Private,27408,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
6792,12083,"[40, 80[",Private,314727,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,35,United-States,>50K
6793,12088,"[0, 40[",Private,339002,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,20,United-States,<=50K
6794,12089,"[0, 40[",State-gov,24721,Higher education,10,Spouse not present,*,Unmarried,*,Female,0,0,35,United-States,<=50K
6795,12091,"[0, 40[",Private,216563,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,20,United-States,<=50K
6796,12092,"[40, 80[",Private,204447,Secondary education,9,Spouse present,*,Husband,*,Male,4386,0,40,United-States,>50K
6797,12094,"[0, 40[",Private,187089,Higher education,10,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
6798,12095,"[0, 40[",Private,423052,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,0,30,United-States,<=50K
6799,12097,"[0, 40[",Private,104981,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,48,United-States,<=50K
6800,12098,"[0, 40[",?,120074,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,30,United-States,<=50K
6801,12099,"[0, 40[",Private,269323,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
6802,12100,"[40, 80[",Private,141549,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
6803,12101,"[0, 40[",Private,214858,Secondary education,6,Spouse present,*,Other-relative,*,Male,0,0,55,United-States,<=50K
